date,symbol,open,high,low,close,adj_close,volume,source,ingestion_ts
2026-04-10,AAPL,27.15423360646121,27.324302925830917,26.641067565868372,26.808974497504455,26.808974497504455,1572909.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-04-13,AAPL,26.8518178934882,27.530156846314828,26.67241136351165,27.347438896430912,27.347438896430912,1110486.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-04-14,AAPL,27.30722771823323,27.573165388285258,26.98983148523426,27.255263085852842,27.255263085852842,924286.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-04-15,AAPL,27.175942237403305,27.661319775008025,26.970150686078505,27.453426953022678,27.453426953022678,1223047.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-04-16,AAPL,27.68641594990493,28.070632247681615,27.469227490985556,27.852143723065115,27.852143723065115,1349837.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-04-17,AAPL,27.96390945932278,28.469704954418862,27.76029957195824,28.263910707942106,28.263910707942106,832885.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-04-20,AAPL,28.35683534658079,28.689526675817312,28.20804391468048,28.539775337675906,28.539775337675906,960472.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-04-21,AAPL,28.60556399392058,28.695245970960165,27.918641685053117,28.00644535113271,28.00644535113271,1002528.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-04-22,AAPL,27.89404793648069,28.138758427017034,27.694456165553483,27.93884610933111,27.93884610933111,1139245.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-04-23,AAPL,28.081616987039332,28.2126879606238,27.606607800878063,27.736065914507893,27.736065914507893,992094.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-04-24,AAPL,27.64252518259874,27.995224191052998,26.93253239438352,27.28061366870329,27.28061366870329,1432014.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-04-27,AAPL,27.311526619494455,28.085676230514675,27.001029269889834,27.769966996420028,27.769966996420028,803352.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-04-28,AAPL,27.58786378214397,28.219543778366113,27.3525018803338,27.980829347216527,27.980829347216527,808473.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-04-29,AAPL,27.75240965432963,27.960937590415124,27.3331162539123,27.54004853664273,27.54004853664273,1103900.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-04-30,AAPL,27.57511155732214,27.730860304092943,27.296530167042985,27.451581194088455,27.451581194088455,1148444.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-05-01,AAPL,27.36273697717854,27.66146008046866,27.336591743141586,27.6350546455177,27.6350546455177,834152.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-05-04,AAPL,27.415171627390134,27.87411714838075,27.274386192039575,27.731706209475156,27.731706209475156,1031108.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-05-05,AAPL,27.791674305114274,28.37911742353307,27.613651952471884,28.19848917748983,28.19848917748983,1085522.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-05-06,AAPL,28.43762147620135,28.63434799052064,27.829881748787248,28.02374513866022,28.02374513866022,1087626.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-05-07,AAPL,28.179507868825254,28.52802083379549,27.957505606616213,28.305029692400907,28.305029692400907,1246441.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-05-08,AAPL,28.275896130869583,28.54975725556449,27.487876140203905,27.756708768745746,27.756708768745746,1017071.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-05-11,AAPL,27.75769083515357,28.126064563943324,27.667995085072025,28.03547119891845,28.03547119891845,1736342.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-05-12,AAPL,28.13502025169911,28.564464117975742,28.043083514357985,28.471428101520836,28.471428101520836,1355774.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-05-13,AAPL,28.599222450470563,29.06930905121042,28.261653624056837,28.730194308073234,28.730194308073234,980731.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-05-14,AAPL,28.69071491625873,28.95133925768118,28.273936220286693,28.533129063427154,28.533129063427154,1228691.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-05-15,AAPL,28.5370298521226,28.663646263071335,27.876055068098687,28.000290009326843,28.000290009326843,1237787.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-05-18,AAPL,28.03395921640886,28.42733783324816,27.87777767526221,28.26984215163106,28.26984215163106,1625803.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-05-19,AAPL,28.332474136214294,28.936994024724335,28.17411985234739,28.776159917042985,28.776159917042985,1032751.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-05-20,AAPL,28.760842201136956,28.937039647738075,27.957073913847008,28.129402976543403,28.129402976543403,1453764.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-05-21,AAPL,28.115891271543102,28.357131676920876,27.894036298204732,28.13512493588471,28.13512493588471,1212622.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-05-22,AAPL,28.290411955837566,28.747018383941487,27.155808488931235,27.601292549817202,27.601292549817202,1742312.0,synthetic_sample,2026-05-23T18:18:53.425656+00:00
2026-03-02,MSFT,57.32137977748605,58.31922981251145,56.9017909249483,57.89543888384328,57.89543888384328,2585011.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-03-03,MSFT,57.515370327069185,58.44570308019655,57.23863341423448,58.165836430383514,58.165836430383514,1841877.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-03-04,MSFT,57.74007875637921,59.19186180585695,57.45692886159032,58.903009050981005,58.903009050981005,2125075.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-03-05,MSFT,58.87428127202018,59.55833176136917,58.543146057603614,59.22522269587324,59.22522269587324,1403124.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-03-06,MSFT,59.1751789747613,60.40063857948872,58.68955714370595,59.908994680853276,59.908994680853276,1877290.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-03-09,MSFT,59.974247972562125,60.198856196453164,58.23043474013732,58.44933203522396,58.44933203522396,2171578.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-03-10,MSFT,58.29747891939921,58.548262970835914,58.12775352552526,58.37830227047274,58.37830227047274,1158204.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-03-11,MSFT,58.81863618268931,59.273121711127395,57.39086259748233,57.83776906699736,57.83776906699736,1459186.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-03-12,MSFT,57.8749252041443,59.846353691805696,57.52172034583008,59.48333288290005,59.48333288290005,889939.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-03-13,MSFT,59.53874322031542,59.7522067205599,58.68757606897074,58.89874499169069,58.89874499169069,1453722.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-03-16,MSFT,58.945212303087175,59.15001866418922,58.862997760745166,59.06763337358977,59.06763337358977,1239500.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-03-17,MSFT,59.30459142337289,60.68880980613826,58.663328925661354,60.03959964040006,60.03959964040006,1439461.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-03-18,MSFT,60.17793506020625,60.43286497796659,58.97457662719582,59.22547165380177,59.22547165380177,3156997.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-03-19,MSFT,59.33018652816035,59.5530980804967,58.678980594146,58.90027691780677,58.90027691780677,2335349.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-03-20,MSFT,59.07367558814152,59.416628405989805,58.719650856240904,59.0625390206345,59.0625390206345,1060614.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-03-23,MSFT,58.63147352784162,59.269149092991725,58.41931493778956,59.055456316856464,59.055456316856464,1746554.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-03-24,MSFT,58.63336390336028,60.98982707176838,58.37599818386825,60.723287824818236,60.723287824818236,1856036.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-03-25,MSFT,60.7048136764881,61.092622836030166,59.895082507249,60.28017891238154,60.28017891238154,1396873.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-03-26,MSFT,60.23251564432405,62.032444190827555,59.97280277875385,61.766118677022284,61.766118677022284,1589290.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-03-27,MSFT,61.909369091572636,62.174534979429055,61.0623957409886,61.32505895244728,61.32505895244728,1628576.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-03-30,MSFT,61.32996910327307,61.450137162220116,60.82928715780291,60.94870818581102,60.94870818581102,1085518.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-03-31,MSFT,61.09056385018545,61.17516603620825,60.181390405846635,60.26484908836451,60.26484908836451,1174542.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-04-01,MSFT,59.96458664458334,60.39235418035407,59.5902548587182,60.01769088871767,60.01769088871767,1586903.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-04-02,MSFT,60.01511143149558,61.454229824745326,59.58141810786761,61.01332302283818,61.01332302283818,1558246.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-04-03,MSFT,60.68603371105829,61.213369668733066,60.66859415770932,61.195783626804975,61.195783626804975,1273246.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-04-06,MSFT,61.29047992458939,61.84453150038998,59.43701301488659,59.97921102713495,59.97921102713495,1246222.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-04-07,MSFT,59.52857880743487,61.33806604688323,58.98947665403049,60.787562299067616,60.787562299067616,1486264.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-04-08,MSFT,60.872253986325404,61.474813609375396,59.51884798279991,60.11390085279984,60.11390085279984,1896951.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-04-09,MSFT,59.760671720255544,60.41583839460681,59.33042139735133,59.98398034865148,59.98398034865148,1491212.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-04-10,MSFT,59.89195825420437,60.40393438194964,59.12067283640252,59.63041319105629,59.63041319105629,2280496.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-04-13,MSFT,59.843872823125245,61.62554524953434,58.961767951153746,60.73037326934071,60.73037326934071,1277309.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-04-14,MSFT,60.78560875566695,61.07700971195171,60.42340020576572,60.7144600814538,60.7144600814538,1595182.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-04-15,MSFT,60.314798593610014,61.43633127082213,60.20519249111717,61.324889596619116,61.324889596619116,1391158.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-04-16,MSFT,61.15995168345388,61.644054626021095,61.1516192802052,61.63565741284606,61.63565741284606,1760681.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-04-17,MSFT,61.265503603072894,63.801694452370526,60.467661591460576,62.98150547058111,62.98150547058111,1250212.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-04-20,MSFT,62.55455170372432,64.54139480623577,61.73664161739336,63.70839800751944,63.70839800751944,2460980.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-04-21,MSFT,63.738382537343334,63.88508286438607,60.85767451999955,60.99806773566601,60.99806773566601,996065.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-04-22,MSFT,61.13477620091665,61.86320230619895,60.945825924148636,61.67258979993247,61.67258979993247,2333993.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-04-23,MSFT,61.781283032779356,62.071904403016845,61.26192394573682,61.551464240134734,61.551464240134734,1554583.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-04-24,MSFT,61.69983449151961,62.372179284014784,60.694258898835386,61.36293246063909,61.36293246063909,1745108.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-04-27,MSFT,61.36000892168527,62.03899385345428,61.30780436568978,61.986256491533545,61.986256491533545,2121963.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-04-28,MSFT,61.9184707466467,62.11730493851522,61.802901277040114,62.00158034666035,62.00158034666035,1883489.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-04-29,MSFT,61.735452370262784,62.641115031403,59.89035318757197,60.78202907374307,60.78202907374307,1266432.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-04-30,MSFT,60.67503333213066,61.93405828195895,60.23517009375411,61.48829927768287,61.48829927768287,1766028.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-05-01,MSFT,61.1633094178148,61.64146296085556,60.36244464044217,60.83805546083766,60.83805546083766,2424387.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-05-04,MSFT,60.63238255198592,61.60044441446278,60.31833251975799,61.283024333691266,61.283024333691266,1217607.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-05-05,MSFT,61.30482316395116,62.36832920635447,60.822774775443584,61.88174440553141,61.88174440553141,2581363.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-05-06,MSFT,61.852584220736915,62.471190588560944,61.8490695383538,62.467640956480885,62.467640956480885,1673866.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-05-07,MSFT,63.23342627928277,63.4001296822733,62.900245181085985,63.06650853586969,63.06650853586969,1363975.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-05-08,MSFT,62.727010017719344,63.12975703652922,62.00849135562828,62.40919781941454,62.40919781941454,1215783.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-05-11,MSFT,62.37796857615315,63.24392817121903,62.18562214458125,63.04951099590481,63.04951099590481,1437476.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-05-12,MSFT,62.69044854230256,63.871591514936625,62.39016571065659,63.56710953888241,63.56710953888241,932292.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-05-13,MSFT,63.46850782986076,64.78409398358788,63.1801486596413,64.49108887741629,64.49108887741629,1370121.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-05-14,MSFT,64.40155120839015,65.07671872901236,64.09311678303273,64.76653630278011,64.76653630278011,1423301.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-05-15,MSFT,64.9854161143422,65.2320794886511,64.28088717905784,64.52580602386207,64.52580602386207,1161958.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-05-18,MSFT,64.40974564032209,65.32619695147338,64.27986774900346,65.19473617987835,65.19473617987835,1832483.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-05-19,MSFT,65.14484405647154,65.24790478558974,65.06092919780308,65.16396529632827,65.16396529632827,1439101.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-05-20,MSFT,65.05180039723656,66.992291910628,64.62382537077144,66.5544310945533,66.5544310945533,1296621.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-05-21,MSFT,66.18144628751425,67.68962815367942,65.86380816783617,67.36630330792984,67.36630330792984,1401267.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-05-22,MSFT,67.1905844032657,67.22410402635339,67.12660360203841,67.16010802125719,67.16010802125719,1661112.0,synthetic_sample,2026-05-23T18:18:53.427675+00:00
2026-03-02,NVDA,146.09793328749316,150.29136569199227,144.43847057356743,148.60344397477112,148.60344397477112,1632011.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-03-03,NVDA,147.42129047504233,147.55400964348638,146.81926216664203,146.95155844878713,146.95155844878713,1422014.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-03-04,NVDA,147.759712552208,149.32923175796918,145.52957984238407,147.0920066053591,147.0920066053591,1844293.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-03-05,NVDA,146.4883172054415,151.33918883491083,144.66061912168536,149.47423618707012,149.47423618707012,1968570.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-03-06,NVDA,149.57576800218214,150.69795965741457,148.8112596424961,149.93163241142486,149.93163241142486,1474488.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-03-09,NVDA,149.07890454169996,150.9703915922841,148.388972511135,150.2749244229428,150.2749244229428,2355955.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-03-10,NVDA,150.64803646103098,152.39439602702322,149.12161365944823,150.86576709641113,150.86576709641113,1969011.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-03-11,NVDA,150.39180959466475,151.18219051654785,148.64749014518176,149.4328311766069,149.4328311766069,2276730.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-03-12,NVDA,148.75383115089312,150.10106733810792,148.24620769015107,149.59058843743327,149.59058843743327,1695083.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-03-13,NVDA,149.70687625027642,155.4909056834841,148.86779591342034,154.62426426396883,154.62426426396883,1955335.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-03-16,NVDA,154.19086198816302,161.71489801334494,152.97558884287974,160.4502904572849,160.4502904572849,1744541.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-03-17,NVDA,160.08179448234188,161.8549568885193,158.64740791005227,160.4175617290778,160.4175617290778,2649010.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-03-18,NVDA,160.5277940138806,160.92549894931625,159.37042461832704,159.76624282337488,159.76624282337488,1894266.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-03-19,NVDA,160.27748806059685,161.0661808061404,159.07485772481218,159.8615034953699,159.8615034953699,1844031.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-03-20,NVDA,159.33818056555984,160.91684415315842,156.5069975404138,158.0731274510166,158.0731274510166,1640835.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-03-23,NVDA,157.4464038739376,160.3026507514648,156.5395117194097,159.38459460762297,159.38459460762297,1617327.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-03-24,NVDA,159.39956634639918,161.82840739543335,159.38124305129904,161.8098070384034,161.8098070384034,1952667.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-03-25,NVDA,162.1588324622295,163.93456119560656,156.71374320946066,158.44884553796143,158.44884553796143,2258413.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-03-26,NVDA,159.37593302378133,162.69177053881575,158.55617400148685,161.85923849598214,161.85923849598214,1550575.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-03-27,NVDA,161.16562012415005,163.11832136848813,159.49515859974295,161.44496447477445,161.44496447477445,1899158.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-03-30,NVDA,161.23962772529947,161.30705381905807,159.74758421833877,159.81441432602597,159.81441432602597,1926699.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-03-31,NVDA,160.56604454590646,161.4517353591705,158.2347730101616,159.11244569510987,159.11244569510987,2012457.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-04-01,NVDA,160.36822128404063,162.94861118415653,159.0790301185703,161.64912292202763,161.64912292202763,1200684.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-04-02,NVDA,161.00699376594756,166.77114228594328,160.09707553204157,165.83394492106612,165.83394492106612,1460213.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-04-03,NVDA,165.34386454020114,169.59227625313608,165.13421262202706,169.3775097728788,169.3775097728788,1307745.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-04-06,NVDA,169.63570891287569,170.23744294336643,166.34144993245837,166.93359900293473,166.93359900293473,1855189.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-04-07,NVDA,166.5478200348325,169.13705071581262,164.5337471680081,167.1161055380068,167.1161055380068,1468912.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-04-08,NVDA,166.60858612194883,168.98911035778394,165.4436334287251,167.81571721946753,167.81571721946753,1625321.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-04-09,NVDA,167.97982126005502,169.77169631679095,164.62134411258597,166.39632772036697,166.39632772036697,1365056.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-04-10,NVDA,167.42759888196278,169.25015421592846,165.8010939388238,167.62176303091445,167.62176303091445,1663554.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-04-13,NVDA,166.74377210706513,170.41260983170082,165.34522750979352,168.99518178944203,168.99518178944203,1389216.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-04-14,NVDA,170.0080267691441,170.8095552110559,168.90376883657925,169.70386325379718,169.70386325379718,2223856.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-04-15,NVDA,169.31370102630567,173.9120197082677,167.9661218168669,172.53877194107275,172.53877194107275,2074194.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-04-16,NVDA,172.7774219948369,174.8041266888311,169.38813901950687,171.39867075773037,171.39867075773037,1910420.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-04-17,NVDA,172.48934955361372,181.2545700405432,171.3971394521969,180.11407981381822,180.11407981381822,1706219.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-04-20,NVDA,180.34846125169508,186.72378168230654,177.89449505571238,184.21717466055028,184.21717466055028,1105551.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-04-21,NVDA,183.99796281900606,183.99838830585557,176.75718907146023,176.75759781529777,176.75759781529777,1640849.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-04-22,NVDA,177.26536980680586,177.34117458484974,176.75277882629823,176.828396739607,176.828396739607,1521051.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-04-23,NVDA,176.70591393189528,180.43237710322398,174.94728351304352,178.6543552105626,178.6543552105626,1957336.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-04-24,NVDA,179.0269217529773,179.51477517296584,174.61721807412493,175.09435513897995,175.09435513897995,2148333.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-04-27,NVDA,174.9510011892993,177.4306425564194,169.14763966535946,171.57949551027994,171.57949551027994,1995558.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
2026-04-28,NVDA,172.1705202287703,174.12454638857744,169.05926910755397,171.0000107272245,171.0000107272245,2523193.0,synthetic_sample,2026-05-23T18:18:53.429442+00:00
