date,symbol,return_1d,return_21d,momentum_63d,volatility_21d,zscore_63d,volume_zscore_21d,label_forward_21d,label_direction_21d,feature_set,source,created_at
2026-04-10,AAPL,-0.011196954261650571,0.038906118781636856,0.08889377681831911,0.18233550847005847,1.697411904255944,1.1716908260444368,0.04574948219403785,1,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-04-13,AAPL,0.02008522925696332,0.03550449574660086,0.1133833404059732,0.17788016377483915,2.1468377023782708,-0.3632624578542568,0.04110034615477698,1,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-04-14,AAPL,-0.0033705463581856776,0.03652547349355073,0.09324364257209306,0.17750823682004027,1.9531350917221844,-0.8983824874816455,0.05411546450953075,1,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-04-15,AAPL,0.007270664258335335,0.06569433656385337,0.11018314987101463,0.15997476101783248,2.040551947850341,0.10632577828703245,0.03932850030897872,1,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-04-16,AAPL,0.014523387944415989,0.0910624122020427,0.10981250154041033,0.15834294119206244,2.2814811326995645,0.747853453900769,0.005319026346221278,1,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-04-17,AAPL,0.014784032028960059,0.09872420428350992,0.11098194097892189,0.16198482551671592,2.4861800827560017,-1.3203277872528383,0.00020985927072314503,1,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-04-20,AAPL,0.009760313517275687,0.11779344651422052,0.14079058744594208,0.15704982683706953,2.5383964754111243,-0.7770005651578435,0.008282636305655178,1,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-04-21,AAPL,-0.018687252447959324,0.10798868242515502,0.12803649422860253,0.1694978847619983,1.99186475159389,-0.5643943034151621,0.004390333148998504,1,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-04-22,AAPL,-0.002413703022788982,0.12101076958174839,0.123330676120186,0.15809095680214788,1.8493891925098571,0.0707591563308607,0.007025301824761021,1,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-04-23,AAPL,-0.0072580017810932596,0.103410918004186,0.12522660827493515,0.1633724687461377,1.6234788292778937,-0.6690905822358553,-0.004859137741672126,0,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-04-24,AAPL,-0.016420938975572952,0.06854902340052837,0.1219920930639733,0.1733490645886343,1.2312938247069818,1.328607893334467,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-04-27,AAPL,0.017937768323669667,0.0806335321603,0.14406895951424414,0.18011468794224683,1.5482377666575142,-1.4945723177197172,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-04-28,AAPL,0.007593179740677414,0.07382659534576708,0.14049364288707666,0.1770351727425998,1.6412227645143227,-1.4116868449691804,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-04-29,AAPL,-0.01575295732317694,0.057652692093037805,0.13656420743418107,0.18823845844059606,1.2695706521805337,-0.020549660836465537,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-04-30,AAPL,-0.0032123161452154436,0.04735781085408686,0.14014794903857086,0.18875186623542517,1.1671068249238148,0.16051523795043512,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-05-01,AAPL,0.006683529452531367,0.04708982280382612,0.16211137696999534,0.1886774521917032,1.2680451121239955,-1.2973287579961092,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-05-04,AAPL,0.0034974261928275574,0.04865758946797416,0.15546369678832517,0.18872014094716405,1.3014144668881247,-0.3727688902088707,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-05-05,AAPL,0.016832104180275254,0.04517699617956583,0.18164298170750248,0.18518376724707683,1.6037578893181093,-0.07180899538839924,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-05-06,AAPL,-0.006196929123745476,0.02603714215906039,0.16836527473884666,0.18356766984941464,1.428551413123272,-0.054553315229194,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-05-07,AAPL,0.010037364825754125,0.03857692158570547,0.20017859847961983,0.18543786048148533,1.6021853030691107,0.6897535454066531,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-05-08,AAPL,-0.01937185474150449,0.023758598926004293,0.19782304214488944,0.1977154046547574,1.1651673896639974,-0.32312926458554747,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-05-11,AAPL,0.010043064993591422,0.04574948219403785,0.2054854672809283,0.194755301897935,1.3727612740187654,2.945678100685491,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-05-12,AAPL,0.015550189954331994,0.04110034615477698,0.1879745638890742,0.1903125765164069,1.6883583331972298,1.1237652163042573,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-05-13,AAPL,0.009088627575326136,0.05411546450953075,0.17629057228278855,0.1907602826869212,1.8378210026876474,-0.5446206233449046,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-05-14,AAPL,-0.0068591685295600335,0.03932850030897872,0.16443599797359876,0.19256761026018643,1.6234468978300747,0.5548548227939758,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-05-15,AAPL,-0.018674399604608594,0.005319026346221278,0.13033525797673295,0.19907227966853389,1.1482788129070067,0.6318281282012109,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-05-18,AAPL,0.009626762516189213,0.00020985927072314503,0.1465033717130657,0.19530714350774345,1.3355206176574295,2.047737516837112,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-05-19,AAPL,0.017910173063443002,0.008282636305655178,0.16876420060564512,0.2019808437834189,1.7071195650313775,-0.4502690129059816,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-05-20,AAPL,-0.022475442948749147,0.004390333148998504,0.13058141709158289,0.20664543379354272,1.1305724188393476,1.1994860138377923,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-05-21,AAPL,0.00020341559847825152,0.007025301824761021,0.12165003254785534,0.20642327507629377,1.1025568065111053,0.1970189386183189,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-05-22,AAPL,-0.018973876507889176,-0.004859137741672126,0.08386118795371589,0.21526185877600357,0.621499893658578,2.0081545427733074,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.460056+00:00
2026-03-02,ASML.AS,0.028527517384201673,0.024649979550851242,-0.06730046306250648,0.22669887475102724,-0.30418468274709487,-0.6768199670556853,-0.0022964417304403018,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-03-03,ASML.AS,0.008684512567470826,0.034214349129422894,-0.06755194221104832,0.22794806790221536,-0.0908205578692225,1.1383232393493294,0.004985468172181484,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-03-04,ASML.AS,0.0021029001321364316,0.036980416694611495,-0.06356213620267215,0.2278068967770279,-0.019801068696334825,1.909820958073157,0.01514654152863737,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-03-05,ASML.AS,0.01801538586983198,0.03560905416856719,-0.046102127499243806,0.226604449677371,0.41755879188652867,-0.363583040167512,0.02587087151410339,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-03-06,ASML.AS,0.022512338525975117,0.055915925483254414,-0.03660340323115696,0.23723026265391037,0.9865488020284752,0.13955174262699593,0.001145899800102157,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-03-09,ASML.AS,-0.01103038241904264,0.05269751621236951,-0.04239841411402612,0.23908157349123296,0.7470859449874141,0.5644771782565442,0.027988928006077884,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-03-10,ASML.AS,0.0146162333323272,0.08923017907360409,-0.049505972575527246,0.229013793918868,1.1790963044468656,-0.4565883852510647,0.02113465397886327,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-03-11,ASML.AS,-0.0050731618755145425,0.10171503550304672,-0.0625220815017894,0.21987487752662427,1.1358093388205228,-1.2988805867452238,0.02022264881058322,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-03-12,ASML.AS,0.015450805557291947,0.10573363414476966,-0.03648343765423945,0.2216400614053179,1.642509778427878,-0.8222151034947556,0.002513299986980133,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-03-13,ASML.AS,0.016890946817053498,0.11755096591228775,-0.003189347646587848,0.22531472140870096,2.146342092552891,0.03976721703659165,-0.009693420466209357,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-03-16,ASML.AS,0.0176540271580663,0.14124056796110107,0.01795909134565754,0.22664134576376443,2.6129287138925283,0.006560754112995678,-0.0005829447850183023,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-03-17,ASML.AS,-0.016931055688390928,0.0821137583753,0.039793031603575946,0.21257277632761887,2.0349607383513266,-1.7999281761243082,0.01775746307981607,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-03-18,ASML.AS,-0.014733685289130216,0.06069441217263316,0.0008914841348315328,0.22155505006443033,1.612767227657855,-0.6402943215338709,0.020342623399463022,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-03-19,ASML.AS,-0.009110327593523149,0.05050692120650058,-0.011232360438081068,0.22516055260642692,1.3721133861280395,-0.834651279838003,0.050477804347352606,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-03-20,ASML.AS,-0.0023182993663083407,0.039830586139893764,0.0032356130955428775,0.2248338303711415,1.3032305472003427,0.9002955758502981,0.07423094025623644,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-03-23,ASML.AS,-0.0019156416571508572,0.04963761911444586,-0.007860496368899628,0.22042971448852433,1.2592076966084396,-0.8732955877019101,0.054788939703871886,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-03-24,ASML.AS,-0.0007010369938174055,0.06994215064742759,0.0015518045131415192,0.20652903762213498,1.2378207390977927,-0.6475793521767302,0.03125149906220415,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-03-25,ASML.AS,-0.023998685898777516,0.04248710971427627,-0.02281500942334025,0.2262612572225535,0.5812398368461129,-0.6089841025901367,0.07130668588640865,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-03-26,ASML.AS,-0.000165698580279261,0.04867317642164837,-0.01753090635483745,0.22458473660496506,0.5882899138912687,0.8862877183453785,0.06018975043673036,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-03-27,ASML.AS,-0.021602786775047456,0.02061531989859411,-0.023944034413507342,0.23836047146196082,-0.000686406188690883,1.0385138990110576,0.08114646199624431,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-03-30,ASML.AS,0.00019949707525079852,0.03541319012142119,-0.03953932700190943,0.23225682713688414,0.022792641440322836,0.36223062359476615,0.10692594732203586,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-03-31,ASML.AS,-0.008931339041530095,-0.0022964417304403018,-0.044919324135386796,0.2142893752392112,-0.20456902774082872,1.0981220208570768,0.08286279427043208,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-04-01,ASML.AS,0.016046568841406428,0.004985468172181484,-0.033982395187936,0.21926483408663708,0.2558146162310708,1.2818771177207284,0.0704794277999774,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-04-02,ASML.AS,0.012234828803184161,0.01514654152863737,0.02418467969434257,0.2228920110121763,0.5897121112919375,-1.8399143858648497,0.044103084556059935,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-04-03,ASML.AS,0.02877002323667921,0.02587087151410339,0.046235162959000986,0.2354620903398785,1.3699534080959583,0.592376084880105,0.027334602832022936,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-04-06,ASML.AS,-0.002131687685587247,0.001145899800102157,0.039983269857643666,0.22327778864544304,1.2740195758252988,-0.5163303193700004,0.04491839487077853,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-04-07,ASML.AS,0.015486171606578614,0.027988928006077884,0.07980444110608498,0.22532522020738704,1.6468050797421383,-1.2397962918223069,0.015147513223360276,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-04-08,ASML.AS,0.007851123800253434,0.02113465397886327,0.09189759405849873,0.22170087055885312,1.7875731356661289,-0.31602961783514155,0.02455060517021157,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-04-09,ASML.AS,-0.005961760078400324,0.02022264881058322,0.10706859485761244,0.22201761126611136,1.5615684278000213,0.8871891378160349,-0.011716458733877833,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-04-10,ASML.AS,-0.0021757120952891063,0.002513299986980133,0.1103185950546881,0.2162202322092571,1.4511898293878005,1.7408448120482736,0.01131207778648391,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-04-13,ASML.AS,0.004509162436401315,-0.009693420466209357,0.11405393439449196,0.20867911510070314,1.5193084425718362,-1.2553521577662363,-0.0023382064694293936,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-04-14,ASML.AS,0.02701608983430792,-0.0005829447850183023,0.13262818022154277,0.22045441524238701,2.136611503032162,0.6086513072275519,-0.0345451549932031,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-04-15,ASML.AS,0.0011093462677760346,0.01775746307981607,0.13967697880108942,0.21203634738763813,2.0624553200270817,2.1835082159564916,-0.03340148344220639,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-04-16,ASML.AS,-0.012231054285700593,0.020342623399463022,0.1023128327575662,0.20997698787567712,1.6681889212030563,1.7251738638275589,-0.021632240639765765,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-04-17,ASML.AS,0.020154978875668306,0.050477804347352606,0.11863936554550825,0.2162048294375797,2.0711753479634347,-2.128167721666141,-0.007040630207103771,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-04-20,ASML.AS,0.020241024525053497,0.07423094025623644,0.14222835005530143,0.22357198036716683,2.4176669636350185,1.8428126880333207,-0.04810861855927617,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-04-21,ASML.AS,-0.019979501036940683,0.054788939703871886,0.14864040020259384,0.23678625137053008,1.845042405434803,0.44396626296902353,-0.024831191959821086,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-04-22,ASML.AS,-0.023000227988028477,0.03125149906220415,0.1117104396020967,0.2520839600995193,1.2563551997193434,-1.554178343591371,0.01995971808092123,1,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-04-23,ASML.AS,0.013910509881829514,0.07130668588640865,0.1286412079405348,0.2380905423669156,1.5212509478028777,-0.7903335252258221,-0.004568836696146272,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-04-24,ASML.AS,-0.010540966032344778,0.06018975043673036,0.12182920933888686,0.2424966640541368,1.2364723150080579,0.7203983872567389,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-04-27,ASML.AS,-0.0022628637284971553,0.08114646199624431,0.1264515607444643,0.22738619209825875,1.1494186378972244,-0.026520427005133594,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-04-28,ASML.AS,0.024048835868910823,0.10692594732203586,0.1609794787176848,0.23691783839367678,1.647637437029396,-0.626402225084793,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-04-29,ASML.AS,-0.030475903003543303,0.08286279427043208,0.10700731082055404,0.2619498380824665,0.9016056250427089,-0.16862281714223154,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-04-30,ASML.AS,0.004427297148275278,0.0704794277999774,0.11262462234006265,0.2584240410599903,0.9728185594327753,0.22801440682912427,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-05-01,ASML.AS,-0.012706382204328626,0.044103084556059935,0.09911383110132754,0.26190159648670375,0.6529534288781025,-0.6241345444495817,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-05-04,ASML.AS,0.012247793211646485,0.027334602832022936,0.09144147678526182,0.24733315127647132,0.9077949876413135,-0.29259332404733185,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-05-05,ASML.AS,0.014947761247049884,0.04491839487077853,0.10461029790547571,0.2511118592807009,1.2189804623019456,0.4904562847296604,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-05-06,ASML.AS,-0.013446153422715157,0.015147513223360276,0.09855344518891451,0.25181727112216623,0.8704981683744057,-0.7455519059870284,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-05-07,ASML.AS,0.017186630869309383,0.02455060517021157,0.13955710935602683,0.25686251544668526,1.242404746909443,-1.0687341579638117,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-05-08,ASML.AS,-0.04114874663467305,-0.011716458733877833,0.1108253950353022,0.29368265825402606,0.21434888698576787,-0.6081410930296098,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-05-11,ASML.AS,0.02107513859223631,0.01131207778648391,0.12105225607401171,0.3023752085122229,0.6992386441949101,-0.68321763458394,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-05-12,ASML.AS,-0.009049298800349881,-0.0023382064694293936,0.10413033914563408,0.3038060572432199,0.4450717282974488,-0.5380744762938412,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-05-13,ASML.AS,-0.006138486749532435,-0.0345451549932031,0.1011739376277292,0.2888277890628191,0.25827125427853176,-1.065967597880161,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-05-14,ASML.AS,0.0022952539098421987,-0.03340148344220639,0.0645433193228715,0.28898444217102376,0.2974485800907924,0.23281808134073237,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-05-15,ASML.AS,-0.00020404166807130864,-0.021632240639765765,0.058859756875296654,0.28644917362197064,0.271202389029018,0.930052185455755,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-05-18,ASML.AS,0.035369813880481216,-0.007040630207103771,0.09576462778916084,0.303938650042221,1.197287805642049,-0.6518044714000373,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-05-19,ASML.AS,-0.021955310779524395,-0.04810861855927617,0.06327998631365772,0.3034383905614572,0.5546835639094105,-0.46800057847281634,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-05-20,ASML.AS,0.003985791301400088,-0.024831191959821086,0.0796543927275466,0.29730550431100367,0.6408938379394686,0.10443122383301091,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-05-21,ASML.AS,0.021874780869115984,0.01995971808092123,0.12540258945871074,0.2961976050408141,1.232423335207401,-0.8079426475428614,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-05-22,ASML.AS,-0.01047257019458181,-0.004568836696146272,0.11172082680589579,0.29502641384644057,0.9012267532848022,1.6056611690096203,,0,final_v1,synthetic_sample,2026-05-23T18:18:53.471068+00:00
2026-03-02,ENEL.MI,0.029836256000518757,0.19093774991639223,0.049988601763287344,0.35738784379464517,1.5591734372686028,-0.11574321017897977,-0.1257754369013825,0,final_v1,synthetic_sample,2026-05-23T18:18:53.482708+00:00
2026-03-03,ENEL.MI,0.0073342589172522565,0.19641650493725793,0.0004643704658513492,0.3568162824968393,1.688034786432842,-0.7705221414532365,-0.13132856397784998,0,final_v1,synthetic_sample,2026-05-23T18:18:53.482708+00:00
2026-03-04,ENEL.MI,-0.04050094856611397,0.14775248110544603,-0.02059470645409678,0.39328363855768467,0.9807128874027229,0.5344604285780336,-0.1075035404997412,0,final_v1,synthetic_sample,2026-05-23T18:18:53.482708+00:00
2026-03-05,ENEL.MI,-0.0020132584380885277,0.140717910628662,-0.01326975225714866,0.3943482813453188,0.953538817011817,0.2595103430482172,-0.09468241728414217,0,final_v1,synthetic_sample,2026-05-23T18:18:53.482708+00:00
2026-03-06,ENEL.MI,-0.013595608733902975,0.06435577791941438,-0.02502436558735932,0.35614765227585854,0.7315159970341818,0.6132154412521714,-0.07987209241252402,0,final_v1,synthetic_sample,2026-05-23T18:18:53.482708+00:00
